Name,SAMPLE CUSTOMER
Address,"123 Industrial Way, San Diego, CA"
Account Number,1234567890
Service,Electric

Meter Number,Date,Start Time,Duration,Consumption,Generation,Net
05551234,4/25/2025,4:15,15,28.5177,0,28.5177
05551234,4/25/2025,4:30,15,31.9710,0,31.9710
05551234,4/25/2025,4:45,15,30.2025,0,30.2025
05551234,4/25/2025,5:00,15,29.0198,0,29.0198
05551234,4/25/2025,5:15,15,28.0144,0,28.0144
05551234,4/25/2025,5:30,15,30.2421,0,30.2421
05551234,4/25/2025,5:45,15,42.7706,0,42.7706
05551234,4/25/2025,6:00,15,51.6699,0,51.6699
05551234,4/25/2025,6:15,15,64.3181,0,64.3181
05551234,4/25/2025,6:30,15,73.4490,0,73.4490
05551234,4/25/2025,6:45,15,85.6473,0,85.6473
05551234,4/25/2025,7:00,15,96.3450,0,96.3450
05551234,4/25/2025,7:15,15,95.5420,0,95.5420
05551234,4/25/2025,7:30,15,92.8233,0,92.8233
05551234,4/25/2025,7:45,15,93.7209,0,93.7209
05551234,4/25/2025,8:00,15,93.1470,0,93.1470
05551234,4/25/2025,8:15,15,96.7936,0,96.7936
05551234,4/25/2025,8:30,15,94.3047,0,94.3047
05551234,4/25/2025,8:45,15,93.1972,0,93.1972
05551234,4/25/2025,9:00,15,93.2482,0,93.2482
05551234,4/25/2025,9:15,15,94.4446,0,94.4446
05551234,4/25/2025,9:30,15,95.2753,0,95.2753
05551234,4/25/2025,9:45,15,96.5244,0,96.5244
05551234,4/25/2025,10:00,15,96.9848,0,96.9848
05551234,4/25/2025,10:15,15,93.0559,0,93.0559
05551234,4/25/2025,10:30,15,94.5806,0,94.5806
05551234,4/25/2025,10:45,15,97.1583,0,97.1583
05551234,4/25/2025,11:00,15,94.3403,0,94.3403
05551234,4/25/2025,11:15,15,94.9674,0,94.9674
05551234,4/25/2025,11:30,15,93.4270,0,93.4270
05551234,4/25/2025,11:45,15,95.6261,0,95.6261
05551234,4/25/2025,12:00,15,95.8216,0,95.8216
05551234,4/25/2025,12:15,15,94.5274,0,94.5274
05551234,4/25/2025,12:30,15,95.3526,0,95.3526
05551234,4/25/2025,12:45,15,93.4090,0,93.4090
05551234,4/25/2025,13:00,15,93.3950,0,93.3950
05551234,4/25/2025,13:15,15,93.5548,0,93.5548
05551234,4/25/2025,13:30,15,96.5264,0,96.5264
05551234,4/25/2025,13:45,15,96.4436,0,96.4436
05551234,4/25/2025,14:00,15,94.9785,0,94.9785
05551234,4/25/2025,14:15,15,94.8442,0,94.8442
05551234,4/25/2025,14:30,15,96.1041,0,96.1041
05551234,4/25/2025,14:45,15,94.2755,0,94.2755
05551234,4/25/2025,15:00,15,96.1273,0,96.1273
05551234,4/25/2025,15:15,15,96.0999,0,96.0999
05551234,4/25/2025,15:30,15,95.8276,0,95.8276
05551234,4/25/2025,15:45,15,97.0581,0,97.0581
05551234,4/25/2025,16:00,15,93.2126,0,93.2126
05551234,4/25/2025,16:15,15,97.1907,0,97.1907
05551234,4/25/2025,16:30,15,97.1466,0,97.1466
05551234,4/25/2025,16:45,15,93.5100,0,93.5100
05551234,4/25/2025,17:00,15,95.2938,0,95.2938
05551234,4/25/2025,17:15,15,95.9582,0,95.9582
05551234,4/25/2025,17:30,15,96.1644,0,96.1644
05551234,4/25/2025,17:45,15,83.0873,0,83.0873
05551234,4/25/2025,18:00,15,75.4044,0,75.4044
05551234,4/25/2025,18:15,15,62.8476,0,62.8476
05551234,4/25/2025,18:30,15,51.3033,0,51.3033
05551234,4/25/2025,18:45,15,41.8422,0,41.8422
05551234,4/25/2025,19:00,15,29.1560,0,29.1560
05551234,4/25/2025,19:15,15,29.5420,0,29.5420
05551234,4/25/2025,19:30,15,29.1751,0,29.1751
05551234,4/25/2025,19:45,15,29.4089,0,29.4089
05551234,4/25/2025,20:00,15,30.6981,0,30.6981
05551234,4/25/2025,20:15,15,30.7117,0,30.7117
05551234,4/25/2025,20:30,15,31.0153,0,31.0153
05551234,4/25/2025,20:45,15,28.3504,0,28.3504
05551234,4/25/2025,21:00,15,28.0269,0,28.0269
05551234,4/25/2025,21:15,15,32.1978,0,32.1978
05551234,4/25/2025,21:30,15,30.6995,0,30.6995
05551234,4/25/2025,21:45,15,29.6849,0,29.6849
05551234,4/25/2025,22:00,15,31.5836,0,31.5836
05551234,4/25/2025,22:15,15,31.8513,0,31.8513
05551234,4/25/2025,22:30,15,29.0735,0,29.0735
05551234,4/25/2025,22:45,15,30.3300,0,30.3300
05551234,4/25/2025,23:00,15,28.3868,0,28.3868
05551234,4/25/2025,23:15,15,31.4202,0,31.4202
05551234,4/25/2025,23:30,15,29.4508,0,29.4508
05551234,4/25/2025,23:45,15,32.0386,0,32.0386
05551234,4/26/2025,0:00,15,29.4278,0,29.4278
05551234,4/26/2025,0:15,15,31.0534,0,31.0534
05551234,4/26/2025,0:30,15,30.5745,0,30.5745
05551234,4/26/2025,0:45,15,28.1071,0,28.1071
05551234,4/26/2025,1:00,15,28.4738,0,28.4738
05551234,4/26/2025,1:15,15,27.8532,0,27.8532
05551234,4/26/2025,1:30,15,27.8105,0,27.8105
05551234,4/26/2025,1:45,15,30.3236,0,30.3236
05551234,4/26/2025,2:00,15,28.1084,0,28.1084
05551234,4/26/2025,2:15,15,28.2141,0,28.2141
05551234,4/26/2025,2:30,15,32.0261,0,32.0261
05551234,4/26/2025,2:45,15,29.2058,0,29.2058
05551234,4/26/2025,3:00,15,28.6136,0,28.6136
05551234,4/26/2025,3:15,15,30.9252,0,30.9252
05551234,4/26/2025,3:30,15,28.0448,0,28.0448
05551234,4/26/2025,3:45,15,27.9601,0,27.9601
05551234,4/26/2025,4:00,15,31.7401,0,31.7401
05551234,4/26/2025,4:15,15,29.1751,0,29.1751
05551234,4/26/2025,4:30,15,32.3531,0,32.3531
05551234,4/26/2025,4:45,15,28.4764,0,28.4764
05551234,4/26/2025,5:00,15,28.7051,0,28.7051
05551234,4/26/2025,5:15,15,28.9717,0,28.9717
05551234,4/26/2025,5:30,15,32.4626,0,32.4626
05551234,4/26/2025,5:45,15,30.5729,0,30.5729
05551234,4/26/2025,6:00,15,30.1709,0,30.1709
05551234,4/26/2025,6:15,15,29.6303,0,29.6303
05551234,4/26/2025,6:30,15,29.8048,0,29.8048
05551234,4/26/2025,6:45,15,33.1876,0,33.1876
05551234,4/26/2025,7:00,15,31.7857,0,31.7857
05551234,4/26/2025,7:15,15,32.9153,0,32.9153
05551234,4/26/2025,7:30,15,32.9527,0,32.9527
05551234,4/26/2025,7:45,15,30.1612,0,30.1612
05551234,4/26/2025,8:00,15,32.9420,0,32.9420
05551234,4/26/2025,8:15,15,33.3234,0,33.3234
05551234,4/26/2025,8:30,15,32.0287,0,32.0287
05551234,4/26/2025,8:45,15,33.4243,0,33.4243
05551234,4/26/2025,9:00,15,32.7892,0,32.7892
05551234,4/26/2025,9:15,15,36.3953,0,36.3953
05551234,4/26/2025,9:30,15,35.9826,0,35.9826
05551234,4/26/2025,9:45,15,36.9476,0,36.9476
05551234,4/26/2025,10:00,15,34.3942,0,34.3942
05551234,4/26/2025,10:15,15,34.8790,0,34.8790
05551234,4/26/2025,10:30,15,37.3203,0,37.3203
05551234,4/26/2025,10:45,15,37.3211,0,37.3211
05551234,4/26/2025,11:00,15,40.0377,0,40.0377
05551234,4/26/2025,11:15,15,38.9156,0,38.9156
05551234,4/26/2025,11:30,15,38.6769,0,38.6769
05551234,4/26/2025,11:45,15,40.8467,0,40.8467
05551234,4/26/2025,12:00,15,39.6327,0,39.6327
05551234,4/26/2025,12:15,15,41.1783,0,41.1783
05551234,4/26/2025,12:30,15,37.8061,0,37.8061
05551234,4/26/2025,12:45,15,37.9491,0,37.9491
05551234,4/26/2025,13:00,15,39.5396,0,39.5396
05551234,4/26/2025,13:15,15,40.9991,0,40.9991
05551234,4/26/2025,13:30,15,37.8918,0,37.8918
05551234,4/26/2025,13:45,15,40.2625,0,40.2625
05551234,4/26/2025,14:00,15,41.4789,0,41.4789
05551234,4/26/2025,14:15,15,39.6652,0,39.6652
05551234,4/26/2025,14:30,15,40.8758,0,40.8758
05551234,4/26/2025,14:45,15,36.6423,0,36.6423
05551234,4/26/2025,15:00,15,39.3114,0,39.3114
05551234,4/26/2025,15:15,15,37.3233,0,37.3233
05551234,4/26/2025,15:30,15,38.4452,0,38.4452
05551234,4/26/2025,15:45,15,35.4454,0,35.4454
05551234,4/26/2025,16:00,15,35.8071,0,35.8071
05551234,4/26/2025,16:15,15,36.9136,0,36.9136
05551234,4/26/2025,16:30,15,32.8381,0,32.8381
05551234,4/26/2025,16:45,15,35.5835,0,35.5835
05551234,4/26/2025,17:00,15,33.4769,0,33.4769
05551234,4/26/2025,17:15,15,34.0878,0,34.0878
05551234,4/26/2025,17:30,15,33.5207,0,33.5207
05551234,4/26/2025,17:45,15,34.8339,0,34.8339
05551234,4/26/2025,18:00,15,31.6431,0,31.6431
05551234,4/26/2025,18:15,15,31.1114,0,31.1114
05551234,4/26/2025,18:30,15,30.7706,0,30.7706
05551234,4/26/2025,18:45,15,29.6686,0,29.6686
05551234,4/26/2025,19:00,15,30.0909,0,30.0909
05551234,4/26/2025,19:15,15,32.1022,0,32.1022
05551234,4/26/2025,19:30,15,29.6080,0,29.6080
05551234,4/26/2025,19:45,15,31.5657,0,31.5657
05551234,4/26/2025,20:00,15,29.1404,0,29.1404
05551234,4/26/2025,20:15,15,32.5999,0,32.5999
05551234,4/26/2025,20:30,15,28.6367,0,28.6367
05551234,4/26/2025,20:45,15,28.1283,0,28.1283
05551234,4/26/2025,21:00,15,31.0296,0,31.0296
05551234,4/26/2025,21:15,15,30.6300,0,30.6300
05551234,4/26/2025,21:30,15,29.7075,0,29.7075
05551234,4/26/2025,21:45,15,30.6415,0,30.6415
05551234,4/26/2025,22:00,15,32.2621,0,32.2621
05551234,4/26/2025,22:15,15,31.9411,0,31.9411
05551234,4/26/2025,22:30,15,29.7261,0,29.7261
05551234,4/26/2025,22:45,15,29.9205,0,29.9205
05551234,4/26/2025,23:00,15,29.4529,0,29.4529
05551234,4/26/2025,23:15,15,31.9846,0,31.9846
05551234,4/26/2025,23:30,15,31.6885,0,31.6885
05551234,4/26/2025,23:45,15,28.9462,0,28.9462
05551234,4/27/2025,0:00,15,27.8352,0,27.8352
05551234,4/27/2025,0:15,15,30.6086,0,30.6086
05551234,4/27/2025,0:30,15,30.4398,0,30.4398
05551234,4/27/2025,0:45,15,28.8150,0,28.8150
05551234,4/27/2025,1:00,15,31.5059,0,31.5059
05551234,4/27/2025,1:15,15,32.1184,0,32.1184
05551234,4/27/2025,1:30,15,29.6556,0,29.6556
05551234,4/27/2025,1:45,15,31.9904,0,31.9904
05551234,4/27/2025,2:00,15,31.4885,0,31.4885
05551234,4/27/2025,2:15,15,31.1602,0,31.1602
05551234,4/27/2025,2:30,15,30.4554,0,30.4554
05551234,4/27/2025,2:45,15,30.4822,0,30.4822
05551234,4/27/2025,3:00,15,29.6852,0,29.6852
05551234,4/27/2025,3:15,15,28.5961,0,28.5961
05551234,4/27/2025,3:30,15,31.6764,0,31.6764
05551234,4/27/2025,3:45,15,29.0918,0,29.0918
05551234,4/27/2025,4:00,15,31.7432,0,31.7432
05551234,4/27/2025,4:15,15,31.6922,0,31.6922
05551234,4/27/2025,4:30,15,29.7042,0,29.7042
05551234,4/27/2025,4:45,15,29.8271,0,29.8271
05551234,4/27/2025,5:00,15,29.6189,0,29.6189
05551234,4/27/2025,5:15,15,28.7943,0,28.7943
05551234,4/27/2025,5:30,15,32.2070,0,32.2070
05551234,4/27/2025,5:45,15,29.9587,0,29.9587
05551234,4/27/2025,6:00,15,30.0988,0,30.0988
05551234,4/27/2025,6:15,15,31.6671,0,31.6671
05551234,4/27/2025,6:30,15,29.2883,0,29.2883
05551234,4/27/2025,6:45,15,31.0341,0,31.0341
05551234,4/27/2025,7:00,15,33.5062,0,33.5062
05551234,4/27/2025,7:15,15,29.3813,0,29.3813
05551234,4/27/2025,7:30,15,31.2138,0,31.2138
05551234,4/27/2025,7:45,15,34.3722,0,34.3722
05551234,4/27/2025,8:00,15,33.3915,0,33.3915
05551234,4/27/2025,8:15,15,32.3347,0,32.3347
05551234,4/27/2025,8:30,15,31.1789,0,31.1789
05551234,4/27/2025,8:45,15,33.6915,0,33.6915
05551234,4/27/2025,9:00,15,32.7726,0,32.7726
05551234,4/27/2025,9:15,15,36.1386,0,36.1386
05551234,4/27/2025,9:30,15,35.9913,0,35.9913
05551234,4/27/2025,9:45,15,35.6996,0,35.6996
05551234,4/27/2025,10:00,15,37.0865,0,37.0865
05551234,4/27/2025,10:15,15,36.2855,0,36.2855
05551234,4/27/2025,10:30,15,35.7856,0,35.7856
05551234,4/27/2025,10:45,15,39.5073,0,39.5073
05551234,4/27/2025,11:00,15,39.8877,0,39.8877
05551234,4/27/2025,11:15,15,39.0999,0,39.0999
05551234,4/27/2025,11:30,15,37.1736,0,37.1736
05551234,4/27/2025,11:45,15,41.1883,0,41.1883
05551234,4/27/2025,12:00,15,40.6100,0,40.6100
05551234,4/27/2025,12:15,15,41.8879,0,41.8879
05551234,4/27/2025,12:30,15,41.8452,0,41.8452
05551234,4/27/2025,12:45,15,40.6397,0,40.6397
05551234,4/27/2025,13:00,15,41.7264,0,41.7264
05551234,4/27/2025,13:15,15,40.6784,0,40.6784
05551234,4/27/2025,13:30,15,40.5857,0,40.5857
05551234,4/27/2025,13:45,15,37.7988,0,37.7988
05551234,4/27/2025,14:00,15,37.4456,0,37.4456
05551234,4/27/2025,14:15,15,40.9615,0,40.9615
05551234,4/27/2025,14:30,15,39.4842,0,39.4842
05551234,4/27/2025,14:45,15,39.2760,0,39.2760
05551234,4/27/2025,15:00,15,39.0563,0,39.0563
05551234,4/27/2025,15:15,15,38.8801,0,38.8801
05551234,4/27/2025,15:30,15,35.6574,0,35.6574
05551234,4/27/2025,15:45,15,35.8329,0,35.8329
05551234,4/27/2025,16:00,15,35.5963,0,35.5963
05551234,4/27/2025,16:15,15,37.6796,0,37.6796
05551234,4/27/2025,16:30,15,35.4672,0,35.4672
05551234,4/27/2025,16:45,15,36.1660,0,36.1660
05551234,4/27/2025,17:00,15,34.0514,0,34.0514
05551234,4/27/2025,17:15,15,33.2697,0,33.2697
05551234,4/27/2025,17:30,15,34.5025,0,34.5025
05551234,4/27/2025,17:45,15,33.6293,0,33.6293
05551234,4/27/2025,18:00,15,31.0188,0,31.0188
05551234,4/27/2025,18:15,15,31.0989,0,31.0989
05551234,4/27/2025,18:30,15,31.9816,0,31.9816
05551234,4/27/2025,18:45,15,32.6555,0,32.6555
05551234,4/27/2025,19:00,15,33.4077,0,33.4077
05551234,4/27/2025,19:15,15,29.1212,0,29.1212
05551234,4/27/2025,19:30,15,31.8917,0,31.8917
05551234,4/27/2025,19:45,15,29.1752,0,29.1752
05551234,4/27/2025,20:00,15,32.0816,0,32.0816
05551234,4/27/2025,20:15,15,31.7685,0,31.7685
05551234,4/27/2025,20:30,15,29.8941,0,29.8941
05551234,4/27/2025,20:45,15,30.1662,0,30.1662
05551234,4/27/2025,21:00,15,29.5549,0,29.5549
05551234,4/27/2025,21:15,15,31.6623,0,31.6623
05551234,4/27/2025,21:30,15,30.3540,0,30.3540
05551234,4/27/2025,21:45,15,30.6409,0,30.6409
05551234,4/27/2025,22:00,15,27.9475,0,27.9475
05551234,4/27/2025,22:15,15,32.0745,0,32.0745
05551234,4/27/2025,22:30,15,31.2918,0,31.2918
05551234,4/27/2025,22:45,15,27.8430,0,27.8430
05551234,4/27/2025,23:00,15,29.6856,0,29.6856
05551234,4/27/2025,23:15,15,30.2361,0,30.2361
05551234,4/27/2025,23:30,15,28.4841,0,28.4841
05551234,4/27/2025,23:45,15,31.0252,0,31.0252
05551234,4/28/2025,0:00,15,31.2613,0,31.2613
05551234,4/28/2025,0:15,15,28.2428,0,28.2428
05551234,4/28/2025,0:30,15,30.0379,0,30.0379
05551234,4/28/2025,0:45,15,29.4548,0,29.4548
05551234,4/28/2025,1:00,15,29.5308,0,29.5308
05551234,4/28/2025,1:15,15,29.7169,0,29.7169
05551234,4/28/2025,1:30,15,31.6010,0,31.6010
05551234,4/28/2025,1:45,15,28.2993,0,28.2993
05551234,4/28/2025,2:00,15,29.7368,0,29.7368
05551234,4/28/2025,2:15,15,30.9113,0,30.9113
05551234,4/28/2025,2:30,15,27.8083,0,27.8083
05551234,4/28/2025,2:45,15,30.5790,0,30.5790
05551234,4/28/2025,3:00,15,28.9957,0,28.9957
05551234,4/28/2025,3:15,15,32.2295,0,32.2295
05551234,4/28/2025,3:30,15,29.1127,0,29.1127
05551234,4/28/2025,3:45,15,31.9651,0,31.9651
05551234,4/28/2025,4:00,15,29.8838,0,29.8838
05551234,4/28/2025,4:15,15,31.5972,0,31.5972
05551234,4/28/2025,4:30,15,30.0658,0,30.0658
05551234,4/28/2025,4:45,15,31.2483,0,31.2483
05551234,4/28/2025,5:00,15,30.0400,0,30.0400
05551234,4/28/2025,5:15,15,30.5851,0,30.5851
05551234,4/28/2025,5:30,15,28.3213,0,28.3213
05551234,4/28/2025,5:45,15,40.7012,0,40.7012
05551234,4/28/2025,6:00,15,51.2330,0,51.2330
05551234,4/28/2025,6:15,15,64.7118,0,64.7118
05551234,4/28/2025,6:30,15,72.3542,0,72.3542
05551234,4/28/2025,6:45,15,83.9486,0,83.9486
05551234,4/28/2025,7:00,15,93.9305,0,93.9305
05551234,4/28/2025,7:15,15,96.6628,0,96.6628
05551234,4/28/2025,7:30,15,96.6701,0,96.6701
05551234,4/28/2025,7:45,15,93.3705,0,93.3705
05551234,4/28/2025,8:00,15,96.8672,0,96.8672
05551234,4/28/2025,8:15,15,95.1508,0,95.1508
05551234,4/28/2025,8:30,15,94.6021,0,94.6021
05551234,4/28/2025,8:45,15,95.1798,0,95.1798
05551234,4/28/2025,9:00,15,95.3429,0,95.3429
05551234,4/28/2025,9:15,15,96.4076,0,96.4076
05551234,4/28/2025,9:30,15,92.9209,0,92.9209
05551234,4/28/2025,9:45,15,95.3001,0,95.3001
05551234,4/28/2025,10:00,15,95.9739,0,95.9739
05551234,4/28/2025,10:15,15,94.1120,0,94.1120
05551234,4/28/2025,10:30,15,94.3326,0,94.3326
05551234,4/28/2025,10:45,15,94.9708,0,94.9708
05551234,4/28/2025,11:00,15,96.8985,0,96.8985
05551234,4/28/2025,11:15,15,94.5609,0,94.5609
05551234,4/28/2025,11:30,15,93.3605,0,93.3605
05551234,4/28/2025,11:45,15,93.0483,0,93.0483
05551234,4/28/2025,12:00,15,93.0967,0,93.0967
05551234,4/28/2025,12:15,15,94.2101,0,94.2101
05551234,4/28/2025,12:30,15,95.0751,0,95.0751
05551234,4/28/2025,12:45,15,94.9718,0,94.9718
05551234,4/28/2025,13:00,15,93.8690,0,93.8690
05551234,4/28/2025,13:15,15,97.0071,0,97.0071
05551234,4/28/2025,13:30,15,94.5844,0,94.5844
05551234,4/28/2025,13:45,15,95.0533,0,95.0533
05551234,4/28/2025,14:00,15,93.6486,0,93.6486
05551234,4/28/2025,14:15,15,93.7335,0,93.7335
05551234,4/28/2025,14:30,15,92.8046,0,92.8046
05551234,4/28/2025,14:45,15,94.8278,0,94.8278
05551234,4/28/2025,15:00,15,92.9701,0,92.9701
05551234,4/28/2025,15:15,15,97.0714,0,97.0714
05551234,4/28/2025,15:30,15,95.3414,0,95.3414
05551234,4/28/2025,15:45,15,96.7057,0,96.7057
05551234,4/28/2025,16:00,15,93.0068,0,93.0068
05551234,4/28/2025,16:15,15,96.7347,0,96.7347
05551234,4/28/2025,16:30,15,97.2358,0,97.2358
05551234,4/28/2025,16:45,15,93.4085,0,93.4085
05551234,4/28/2025,17:00,15,97.1306,0,97.1306
05551234,4/28/2025,17:15,15,96.4003,0,96.4003
05551234,4/28/2025,17:30,15,96.8592,0,96.8592
05551234,4/28/2025,17:45,15,85.5129,0,85.5129
05551234,4/28/2025,18:00,15,74.7555,0,74.7555
05551234,4/28/2025,18:15,15,62.0448,0,62.0448
05551234,4/28/2025,18:30,15,50.7441,0,50.7441
05551234,4/28/2025,18:45,15,38.9293,0,38.9293
05551234,4/28/2025,19:00,15,30.9311,0,30.9311
05551234,4/28/2025,19:15,15,28.8126,0,28.8126
05551234,4/28/2025,19:30,15,27.8513,0,27.8513
05551234,4/28/2025,19:45,15,28.4285,0,28.4285
05551234,4/28/2025,20:00,15,29.7466,0,29.7466
05551234,4/28/2025,20:15,15,30.1012,0,30.1012
05551234,4/28/2025,20:30,15,29.2391,0,29.2391
05551234,4/28/2025,20:45,15,31.1770,0,31.1770
05551234,4/28/2025,21:00,15,29.9636,0,29.9636
05551234,4/28/2025,21:15,15,31.9819,0,31.9819
05551234,4/28/2025,21:30,15,31.0380,0,31.0380
05551234,4/28/2025,21:45,15,31.7907,0,31.7907
05551234,4/28/2025,22:00,15,30.2006,0,30.2006
05551234,4/28/2025,22:15,15,29.1999,0,29.1999
05551234,4/28/2025,22:30,15,27.8938,0,27.8938
05551234,4/28/2025,22:45,15,32.1616,0,32.1616
05551234,4/28/2025,23:00,15,31.8340,0,31.8340
05551234,4/28/2025,23:15,15,27.9487,0,27.9487
05551234,4/28/2025,23:30,15,31.6471,0,31.6471
05551234,4/28/2025,23:45,15,30.6428,0,30.6428
05551234,4/29/2025,0:00,15,30.9787,0,30.9787
05551234,4/29/2025,0:15,15,32.2198,0,32.2198
05551234,4/29/2025,0:30,15,30.6210,0,30.6210
05551234,4/29/2025,0:45,15,28.2399,0,28.2399
05551234,4/29/2025,1:00,15,31.9487,0,31.9487
05551234,4/29/2025,1:15,15,28.3543,0,28.3543
05551234,4/29/2025,1:30,15,30.6619,0,30.6619
05551234,4/29/2025,1:45,15,31.9913,0,31.9913
05551234,4/29/2025,2:00,15,30.6208,0,30.6208
05551234,4/29/2025,2:15,15,30.2120,0,30.2120
05551234,4/29/2025,2:30,15,27.9394,0,27.9394
05551234,4/29/2025,2:45,15,28.6363,0,28.6363
05551234,4/29/2025,3:00,15,31.6743,0,31.6743
05551234,4/29/2025,3:15,15,29.9276,0,29.9276
05551234,4/29/2025,3:30,15,30.2376,0,30.2376
05551234,4/29/2025,3:45,15,28.6880,0,28.6880
05551234,4/29/2025,4:00,15,29.5850,0,29.5850
05551234,4/29/2025,4:15,15,30.7962,0,30.7962
05551234,4/29/2025,4:30,15,30.3783,0,30.3783
05551234,4/29/2025,4:45,15,30.4951,0,30.4951
05551234,4/29/2025,5:00,15,28.7075,0,28.7075
05551234,4/29/2025,5:15,15,29.7269,0,29.7269
05551234,4/29/2025,5:30,15,31.6196,0,31.6196
05551234,4/29/2025,5:45,15,39.2513,0,39.2513
05551234,4/29/2025,6:00,15,53.4353,0,53.4353
05551234,4/29/2025,6:15,15,60.9120,0,60.9120
05551234,4/29/2025,6:30,15,73.5045,0,73.5045
05551234,4/29/2025,6:45,15,85.3463,0,85.3463
05551234,4/29/2025,7:00,15,96.9933,0,96.9933
05551234,4/29/2025,7:15,15,95.2394,0,95.2394
05551234,4/29/2025,7:30,15,96.4642,0,96.4642
05551234,4/29/2025,7:45,15,94.7955,0,94.7955
05551234,4/29/2025,8:00,15,95.7792,0,95.7792
05551234,4/29/2025,8:15,15,94.1304,0,94.1304
05551234,4/29/2025,8:30,15,95.7885,0,95.7885
05551234,4/29/2025,8:45,15,96.4341,0,96.4341
05551234,4/29/2025,9:00,15,94.7341,0,94.7341
05551234,4/29/2025,9:15,15,95.5324,0,95.5324
05551234,4/29/2025,9:30,15,94.4994,0,94.4994
05551234,4/29/2025,9:45,15,93.3713,0,93.3713
05551234,4/29/2025,10:00,15,94.6364,0,94.6364
05551234,4/29/2025,10:15,15,94.0569,0,94.0569
05551234,4/29/2025,10:30,15,96.6066,0,96.6066
05551234,4/29/2025,10:45,15,93.3639,0,93.3639
05551234,4/29/2025,11:00,15,93.1564,0,93.1564
05551234,4/29/2025,11:15,15,96.2520,0,96.2520
05551234,4/29/2025,11:30,15,97.0131,0,97.0131
05551234,4/29/2025,11:45,15,96.9688,0,96.9688
05551234,4/29/2025,12:00,15,94.3947,0,94.3947
05551234,4/29/2025,12:15,15,93.8103,0,93.8103
05551234,4/29/2025,12:30,15,96.2196,0,96.2196
05551234,4/29/2025,12:45,15,92.8445,0,92.8445
05551234,4/29/2025,13:00,15,96.0600,0,96.0600
05551234,4/29/2025,13:15,15,93.0306,0,93.0306
05551234,4/29/2025,13:30,15,92.7676,0,92.7676
05551234,4/29/2025,13:45,15,93.9341,0,93.9341
05551234,4/29/2025,14:00,15,97.0512,0,97.0512
05551234,4/29/2025,14:15,15,93.8462,0,93.8462
05551234,4/29/2025,14:30,15,93.6153,0,93.6153
05551234,4/29/2025,14:45,15,96.7435,0,96.7435
05551234,4/29/2025,15:00,15,97.1626,0,97.1626
05551234,4/29/2025,15:15,15,95.8067,0,95.8067
05551234,4/29/2025,15:30,15,97.1663,0,97.1663
05551234,4/29/2025,15:45,15,93.4844,0,93.4844
05551234,4/29/2025,16:00,15,95.5384,0,95.5384
05551234,4/29/2025,16:15,15,96.5097,0,96.5097
05551234,4/29/2025,16:30,15,92.9351,0,92.9351
05551234,4/29/2025,16:45,15,97.1039,0,97.1039
05551234,4/29/2025,17:00,15,97.1057,0,97.1057
05551234,4/29/2025,17:15,15,95.7404,0,95.7404
05551234,4/29/2025,17:30,15,93.9482,0,93.9482
05551234,4/29/2025,17:45,15,84.7939,0,84.7939
05551234,4/29/2025,18:00,15,72.1119,0,72.1119
05551234,4/29/2025,18:15,15,61.6019,0,61.6019
05551234,4/29/2025,18:30,15,52.2067,0,52.2067
05551234,4/29/2025,18:45,15,38.7326,0,38.7326
05551234,4/29/2025,19:00,15,32.0355,0,32.0355
05551234,4/29/2025,19:15,15,29.9597,0,29.9597
05551234,4/29/2025,19:30,15,31.8738,0,31.8738
05551234,4/29/2025,19:45,15,28.5258,0,28.5258
05551234,4/29/2025,20:00,15,30.3648,0,30.3648
05551234,4/29/2025,20:15,15,28.4068,0,28.4068
05551234,4/29/2025,20:30,15,29.9912,0,29.9912
05551234,4/29/2025,20:45,15,31.4836,0,31.4836
05551234,4/29/2025,21:00,15,30.9801,0,30.9801
05551234,4/29/2025,21:15,15,31.8817,0,31.8817
05551234,4/29/2025,21:30,15,30.1486,0,30.1486
05551234,4/29/2025,21:45,15,28.4333,0,28.4333
05551234,4/29/2025,22:00,15,28.0563,0,28.0563
05551234,4/29/2025,22:15,15,29.8429,0,29.8429
05551234,4/29/2025,22:30,15,30.8284,0,30.8284
05551234,4/29/2025,22:45,15,29.1223,0,29.1223
05551234,4/29/2025,23:00,15,29.8546,0,29.8546
05551234,4/29/2025,23:15,15,30.0854,0,30.0854
05551234,4/29/2025,23:30,15,27.8657,0,27.8657
05551234,4/29/2025,23:45,15,28.0921,0,28.0921
05551234,4/30/2025,0:00,15,31.3281,0,31.3281
05551234,4/30/2025,0:15,15,27.9513,0,27.9513
05551234,4/30/2025,0:30,15,30.7414,0,30.7414
05551234,4/30/2025,0:45,15,29.2360,0,29.2360
05551234,4/30/2025,1:00,15,28.3683,0,28.3683
05551234,4/30/2025,1:15,15,30.3489,0,30.3489
05551234,4/30/2025,1:30,15,31.4816,0,31.4816
05551234,4/30/2025,1:45,15,28.5588,0,28.5588
05551234,4/30/2025,2:00,15,30.8305,0,30.8305
05551234,4/30/2025,2:15,15,31.8933,0,31.8933
05551234,4/30/2025,2:30,15,31.6433,0,31.6433
05551234,4/30/2025,2:45,15,31.3132,0,31.3132
05551234,4/30/2025,3:00,15,30.3980,0,30.3980
05551234,4/30/2025,3:15,15,28.8566,0,28.8566
05551234,4/30/2025,3:30,15,31.7678,0,31.7678
05551234,4/30/2025,3:45,15,32.2307,0,32.2307
